name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
"Samsung 75"" QLED 8K TV",302,94000,157500,138450,4,2,samsung_75_qled_8k_tv-2,247,19050
"Samsung 75"" QLED 8K TV",35,89000,163500,105390,1,3,samsung_75_qled_8k_tv-3,248,58110
"Samsung 75"" QLED 8K TV",516,86000,166500,115785,2,4,samsung_75_qled_8k_tv-4,249,50715
"Samsung 75"" QLED 8K TV",801,93000,163500,100050,1,5,samsung_75_qled_8k_tv-5,250,63450
"Samsung 75"" QLED 8K TV",836,93000,151500,129563,5,5,samsung_75_qled_8k_tv-6,251,21937
"Samsung 75"" QLED 8K TV",862,87000,160500,114195,2,4,samsung_75_qled_8k_tv-7,252,46305
"Samsung 75"" QLED 8K TV",457,98000,171000,132675,3,5,samsung_75_qled_8k_tv-8,253,38325
"Samsung 75"" QLED 8K TV",821,87000,154500,134250,4,2,samsung_75_qled_8k_tv-9,254,20250
"Samsung 75"" QLED 8K TV",47,85000,162000,136975,4,3,samsung_75_qled_8k_tv-10,255,25025
"Samsung 75"" QLED 8K TV",586,92000,156000,126880,3,3,samsung_75_qled_8k_tv-11,256,29120
"Samsung 75"" QLED 8K TV",965,97000,168000,135695,3,3,samsung_75_qled_8k_tv-12,257,32305
"Samsung 75"" QLED 8K TV",60,92000,172500,119370,1,1,samsung_75_qled_8k_tv-13,258,53130
"Samsung 75"" QLED 8K TV",186,86000,171000,135300,3,2,samsung_75_qled_8k_tv-14,259,35700
"Samsung 75"" QLED 8K TV",502,91000,168000,138355,3,1,samsung_75_qled_8k_tv-15,260,29645
"Samsung 75"" QLED 8K TV",885,97000,151500,114713,2,5,samsung_75_qled_8k_tv-16,261,36787
"Samsung 75"" QLED 8K TV",662,95000,157500,133438,3,1,samsung_75_qled_8k_tv-17,262,24062
"Samsung 75"" QLED 8K TV",687,87000,157500,130358,3,1,samsung_75_qled_8k_tv-18,263,27142
"Samsung 75"" QLED 8K TV",787,96000,151500,136238,5,1,samsung_75_qled_8k_tv-19,264,15262
"Samsung 75"" QLED 8K TV",468,93000,165000,143400,5,2,samsung_75_qled_8k_tv-20,265,21600
"LG 55"" NanoCell 4K TV",207,48400,91575,79702,5,1,lg_55_nanocell_4k_tv-0,266,11873
"LG 55"" NanoCell 4K TV",597,52250,83325,74780,4,1,lg_55_nanocell_4k_tv-1,267,8545
"LG 55"" NanoCell 4K TV",106,53900,84150,73563,5,4,lg_55_nanocell_4k_tv-2,268,10587
"LG 55"" NanoCell 4K TV",646,51700,87450,74938,4,4,lg_55_nanocell_4k_tv-3,269,12512
"LG 55"" NanoCell 4K TV",567,50050,89925,68991,3,5,lg_55_nanocell_4k_tv-4,270,20934
"LG 55"" NanoCell 4K TV",42,54450,94875,63344,1,3,lg_55_nanocell_4k_tv-5,271,31531
"LG 55"" NanoCell 4K TV",281,52800,84150,67221,2,2,lg_55_nanocell_4k_tv-6,272,16929
"LG 55"" NanoCell 4K TV",381,51150,85800,67609,3,5,lg_55_nanocell_4k_tv-7,273,18191
"LG 55"" NanoCell 4K TV",252,52800,88275,74972,5,5,lg_55_nanocell_4k_tv-8,274,13303
"LG 55"" NanoCell 4K TV",628,47850,84975,71054,4,5,lg_55_nanocell_4k_tv-9,275,13921
"LG 55"" NanoCell 4K TV",878,48400,94875,78609,5,4,lg_55_nanocell_4k_tv-10,276,16266
"LG 55"" NanoCell 4K TV",48,53350,93225,80266,4,3,lg_55_nanocell_4k_tv-11,277,12959
"LG 55"" NanoCell 4K TV",642,53900,84975,69593,2,1,lg_55_nanocell_4k_tv-12,278,15382
"LG 55"" NanoCell 4K TV",166,54450,83325,68166,3,5,lg_55_nanocell_4k_tv-13,279,15159
"LG 55"" NanoCell 4K TV",685,50600,85800,56232,1,4,lg_55_nanocell_4k_tv-14,280,29568
"LG 55"" NanoCell 4K TV",725,54450,85800,69342,3,5,lg_55_nanocell_4k_tv-15,281,16458
"LG 55"" NanoCell 4K TV",473,54450,83325,75385,5,1,lg_55_nanocell_4k_tv-16,282,7940
"LG 55"" NanoCell 4K TV",264,54450,84975,76581,5,1,lg_55_nanocell_4k_tv-17,283,8394
"LG 55"" NanoCell 4K TV",881,51700,89100,76010,5,4,lg_55_nanocell_4k_tv-18,284,13090
"LG 55"" NanoCell 4K TV",186,47300,93225,78300,5,3,lg_55_nanocell_4k_tv-19,285,14925
"LG 55"" NanoCell 4K TV",404,52250,84150,65489,2,3,lg_55_nanocell_4k_tv-20,286,18661
"LG 55"" NanoCell 4K TV",190,53350,91575,71507,3,5,lg_55_nanocell_4k_tv-21,287,20068
"LG 55"" NanoCell 4K TV",688,53350,94875,77435,3,2,lg_55_nanocell_4k_tv-22,288,17440
"Sony 65"" 4K HDR Android TV",694,60900,120750,88431,2,2,sony_65_4k_hdr_android_tv-0,289,32319
"Sony 65"" 4K HDR Android TV",198,60200,108150,94964,5,1,sony_65_4k_hdr_android_tv-1,290,13186
"Sony 65"" 4K HDR Android TV",721,63000,108150,84447,3,5,sony_65_4k_hdr_android_tv-2,291,23703
"Sony 65"" 4K HDR Android TV",77,62300,114450,67515,1,5,sony_65_4k_hdr_android_tv-3,292,46935
"Sony 65"" 4K HDR Android TV",853,60900,106050,83701,2,1,sony_65_4k_hdr_android_tv-4,293,22349
"Sony 65"" 4K HDR Android TV",523,63700,106050,77464,2,5,sony_65_4k_hdr_android_tv-5,294,28586
"Sony 65"" 4K HDR Android TV",82,61600,120750,88809,2,2,sony_65_4k_hdr_android_tv-6,295,31941
"Sony 65"" 4K HDR Android TV",900,66500,109200,97458,4,1,sony_65_4k_hdr_android_tv-7,296,11742
"Sony 65"" 4K HDR Android TV",360,61600,106050,90493,5,4,sony_65_4k_hdr_android_tv-8,297,15557
"Sony 65"" 4K HDR Android TV",419,62300,107100,77532,1,1,sony_65_4k_hdr_android_tv-9,298,29568
"Sony 65"" 4K HDR Android TV",830,61600,108150,80919,2,3,sony_65_4k_hdr_android_tv-10,299,27231
"Sony 65"" 4K HDR Android TV",868,67900,115500,83370,2,5,sony_65_4k_hdr_android_tv-11,300,32130
"Sony 65"" 4K HDR Android TV",644,60200,117600,81438,2,4,sony_65_4k_hdr_android_tv-12,301,36162
"Sony 65"" 4K HDR Android TV",344,67200,107100,73584,1,4,sony_65_4k_hdr_android_tv-13,302,33516
"Sony 65"" 4K HDR Android TV",251,63700,111300,74172,1,3,sony_65_4k_hdr_android_tv-14,303,37128
"Sony 65"" 4K HDR Android TV",379,67900,107100,76524,1,3,sony_65_4k_hdr_android_tv-15,304,30576
"Sony 65"" 4K HDR Android TV",442,65800,116550,101325,4,2,sony_65_4k_hdr_android_tv-16,305,15225
"Sony 65"" 4K HDR Android TV",551,62300,118650,74697,1,3,sony_65_4k_hdr_android_tv-17,306,43953
"Sony 65"" 4K HDR Android TV",187,67900,119700,92505,3,5,sony_65_4k_hdr_android_tv-18,307,27195
"Sony 65"" 4K HDR Android TV",767,64400,113400,72240,1,4,sony_65_4k_hdr_android_tv-19,308,41160
"Sony 65"" 4K HDR Android TV",636,64400,117600,76104,1,3,sony_65_4k_hdr_android_tv-20,309,41496
"Sony 65"" 4K HDR Android TV",298,67200,116550,90642,3,5,sony_65_4k_hdr_android_tv-21,310,25908
"Sony 65"" 4K HDR Android TV",194,62300,115500,89166,2,1,sony_65_4k_hdr_android_tv-22,311,26334
"Sony 65"" 4K HDR Android TV",228,65800,115500,94626,3,2,sony_65_4k_hdr_android_tv-23,312,20874
"TCL 55"" QLED 4K Android TV",80,72000,129375,90647,2,5,tcl_55_qled_4k_android_tv-0,313,38728
"TCL 55"" QLED 4K Android TV",360,69000,120375,86468,1,1,tcl_55_qled_4k_android_tv-1,314,33907
"TCL 55"" QLED 4K Android TV",625,72000,121500,105413,5,3,tcl_55_qled_4k_android_tv-2,315,16087
"TCL 55"" QLED 4K Android TV",704,70500,113625,100688,4,2,tcl_55_qled_4k_android_tv-3,316,12937
"TCL 55"" QLED 4K Android TV",819,69750,120375,103922,5,3,tcl_55_qled_4k_android_tv-4,317,16453
"TCL 55"" QLED 4K Android TV",41,69750,128250,94028,2,3,tcl_55_qled_4k_android_tv-5,318,34222
"TCL 55"" QLED 4K Android TV",341,64500,118125,69863,1,5,tcl_55_qled_4k_android_tv-6,319,48262
"TCL 55"" QLED 4K Android TV",428,69000,117000,93480,3,4,tcl_55_qled_4k_android_tv-7,320,23520
"TCL 55"" QLED 4K Android TV",346,66000,124875,87784,2,4,tcl_55_qled_4k_android_tv-8,321,37091
"TCL 55"" QLED 4K Android TV",866,73500,118125,99383,3,2,tcl_55_qled_4k_android_tv-9,322,18742
"TCL 55"" QLED 4K Android TV",270,74250,123750,105188,5,5,tcl_55_qled_4k_android_tv-10,323,18562
"TCL 55"" QLED 4K Android TV",704,70500,115875,83205,1,2,tcl_55_qled_4k_android_tv-11,324,32670
"TCL 55"" QLED 4K Android TV",443,72000,118125,79380,1,4,tcl_55_qled_4k_android_tv-12,325,38745
"TCL 55"" QLED 4K Android TV",845,73500,122625,107888,5,2,tcl_55_qled_4k_android_tv-13,326,14737
"TCL 55"" QLED 4K Android TV",84,72750,120375,102040,3,1,tcl_55_qled_4k_android_tv-14,327,18335
"TCL 55"" QLED 4K Android TV",779,67500,124875,103360,4,5,tcl_55_qled_4k_android_tv-15,328,21515
"TCL 55"" QLED 4K Android TV",592,66750,121500,100422,3,1,tcl_55_qled_4k_android_tv-16,329,21078
"TCL 55"" QLED 4K Android TV",483,69000,117000,79560,1,3,tcl_55_qled_4k_android_tv-17,330,37440
"TCL 55"" QLED 4K Android TV",681,67500,126000,109913,4,1,tcl_55_qled_4k_android_tv-18,331,16087
"TCL 55"" QLED 4K Android TV",608,65250,129375,105329,4,5,tcl_55_qled_4k_android_tv-19,332,24046
"TCL 55"" QLED 4K Android TV",165,66000,128250,109575,5,2,tcl_55_qled_4k_android_tv-20,333,18675
"TCL 55"" QLED 4K Android TV",52,72000,126000,109800,5,2,tcl_55_qled_4k_android_tv-21,334,16200
"TCL 55"" QLED 4K Android TV",762,63750,123750,107250,4,1,tcl_55_qled_4k_android_tv-22,335,16500
"TCL 55"" QLED 4K Android TV",993,63750,123750,102750,5,4,tcl_55_qled_4k_android_tv-23,336,21000
"TCL 55"" QLED 4K Android TV",446,70500,120375,94191,3,5,tcl_55_qled_4k_android_tv-24,337,26184
"Vizio 65"" P-Series Quantum TV",46,77600,132000,105072,2,1,vizio_65_pseries_quantum_tv-0,338,26928
"Vizio 65"" P-Series Quantum TV",539,74400,127200,79680,1,5,vizio_65_pseries_quantum_tv-1,339,47520
"Vizio 65"" P-Series Quantum TV",186,71200,132000,113760,4,2,vizio_65_pseries_quantum_tv-2,340,18240
"Vizio 65"" P-Series Quantum TV",233,69600,121200,87144,1,1,vizio_65_pseries_quantum_tv-3,341,34056
"Vizio 65"" P-Series Quantum TV",754,76800,135600,113550,5,5,vizio_65_pseries_quantum_tv-4,342,22050
"Vizio 65"" P-Series Quantum TV",200,72000,123600,86448,1,2,vizio_65_pseries_quantum_tv-5,343,37152
"Vizio 65"" P-Series Quantum TV",583,79200,132000,101112,2,3,vizio_65_pseries_quantum_tv-6,344,30888
"Vizio 65"" P-Series Quantum TV",755,74400,121200,108330,4,1,vizio_65_pseries_quantum_tv-7,345,12870
"Vizio 65"" P-Series Quantum TV",458,79200,123600,111390,5,1,vizio_65_pseries_quantum_tv-8,346,12210
"Vizio 65"" P-Series Quantum TV",401,72000,138000,114900,5,4,vizio_65_pseries_quantum_tv-9,347,23100
"Vizio 65"" P-Series Quantum TV",667,70400,134400,102720,2,1,vizio_65_pseries_quantum_tv-10,348,31680
"Vizio 65"" P-Series Quantum TV",70,78400,132000,90192,1,3,vizio_65_pseries_quantum_tv-11,349,41808
"Vizio 65"" P-Series Quantum TV",436,76000,132000,116600,4,1,vizio_65_pseries_quantum_tv-12,350,15400
"Vizio 65"" P-Series Quantum TV",932,68800,136800,108240,3,2,vizio_65_pseries_quantum_tv-13,351,28560
"Vizio 65"" P-Series Quantum TV",978,71200,127200,105640,3,1,vizio_65_pseries_quantum_tv-14,352,21560
"Vizio 65"" P-Series Quantum TV",919,72800,126000,97272,2,2,vizio_65_pseries_quantum_tv-15,353,28728
"Vizio 65"" P-Series Quantum TV",916,74400,129600,83232,1,4,vizio_65_pseries_quantum_tv-16,354,46368
"Vizio 65"" P-Series Quantum TV",726,78400,126000,93870,2,5,vizio_65_pseries_quantum_tv-17,355,32130
"Vizio 65"" P-Series Quantum TV",898,77600,130800,112180,4,4,vizio_65_pseries_quantum_tv-18,356,18620
"Vizio 65"" P-Series Quantum TV",136,79200,122400,110520,5,1,vizio_65_pseries_quantum_tv-19,357,11880
"Vizio 65"" P-Series Quantum TV",280,72000,121200,90204,2,4,vizio_65_pseries_quantum_tv-20,358,30996
"Vizio 65"" P-Series Quantum TV",844,70400,135600,88656,1,2,vizio_65_pseries_quantum_tv-21,359,46944
"Vizio 65"" P-Series Quantum TV",586,70400,134400,112000,4,4,vizio_65_pseries_quantum_tv-22,360,22400
"Vizio 65"" P-Series Quantum TV",290,72800,127200,81504,1,4,vizio_65_pseries_quantum_tv-23,361,45696
"Vizio 65"" P-Series Quantum TV",517,76000,130800,114360,4,2,vizio_65_pseries_quantum_tv-24,362,16440
"Vizio 65"" P-Series Quantum TV",33,68000,133200,108750,5,5,vizio_65_pseries_quantum_tv-25,363,24450
"Vizio 65"" P-Series Quantum TV",405,75200,132000,112120,4,4,vizio_65_pseries_quantum_tv-26,364,19880
"Vizio 65"" P-Series Quantum TV",851,78400,123600,99192,2,2,vizio_65_pseries_quantum_tv-27,365,24408
"Vizio 65"" P-Series Quantum TV",933,70400,124800,97872,2,1,vizio_65_pseries_quantum_tv-28,366,26928
"Vizio 65"" P-Series Quantum TV",803,69600,132000,75840,1,5,vizio_65_pseries_quantum_tv-29,367,56160
"Hisense 50"" 4K Roku TV",775,34000,68400,56360,4,4,hisense_50_4k_roku_tv-0,368,12040
"Hisense 50"" 4K Roku TV",342,36000,67200,51756,2,1,hisense_50_4k_roku_tv-1,369,15444
"Hisense 50"" 4K Roku TV",294,37200,65400,47634,2,4,hisense_50_4k_roku_tv-2,370,17766
"Hisense 50"" 4K Roku TV",537,38400,63000,55620,5,2,hisense_50_4k_roku_tv-3,371,7380
"Hisense 50"" 4K Roku TV",958,38000,61800,41808,1,4,hisense_50_4k_roku_tv-4,372,19992
"Hisense 50"" 4K Roku TV",268,34000,61200,53040,4,2,hisense_50_4k_roku_tv-5,373,8160
"Hisense 50"" 4K Roku TV",166,39200,65400,41820,1,5,hisense_50_4k_roku_tv-6,374,23580
"Hisense 50"" 4K Roku TV",479,39600,63000,52353,3,3,hisense_50_4k_roku_tv-7,375,10647
"Hisense 50"" 4K Roku TV",723,36400,67200,52108,3,4,hisense_50_4k_roku_tv-8,376,15092
"Hisense 50"" 4K Roku TV",885,35200,67200,55200,5,5,hisense_50_4k_roku_tv-9,377,12000
"Hisense 50"" 4K Roku TV",569,37200,67200,55650,3,1,hisense_50_4k_roku_tv-10,378,11550
"Hisense 50"" 4K Roku TV",251,37600,60600,48180,2,2,hisense_50_4k_roku_tv-11,379,12420
"Hisense 50"" 4K Roku TV",235,38800,63600,56160,5,2,hisense_50_4k_roku_tv-12,380,7440
"Hisense 50"" 4K Roku TV",45,35600,64200,54190,5,4,hisense_50_4k_roku_tv-13,381,10010
"Hisense 50"" 4K Roku TV",206,36400,67200,47796,2,4,hisense_50_4k_roku_tv-14,382,19404
"Hisense 50"" 4K Roku TV",867,36800,67800,47340,1,1,hisense_50_4k_roku_tv-15,383,20460
"Hisense 50"" 4K Roku TV",287,34000,64800,55560,5,2,hisense_50_4k_roku_tv-16,384,9240
"Hisense 50"" 4K Roku TV",718,35600,63600,53800,5,4,hisense_50_4k_roku_tv-17,385,9800
"Hisense 50"" 4K Roku TV",816,38800,69000,51333,2,3,hisense_50_4k_roku_tv-18,386,17667
"Hisense 50"" 4K Roku TV",684,36400,62400,46020,2,4,hisense_50_4k_roku_tv-19,387,16380
"Hisense 50"" 4K Roku TV",51,36400,66000,47352,2,4,hisense_50_4k_roku_tv-20,388,18648
"Philips 55"" 4K Android TV",836,56400,91800,81180,5,2,philips_55_4k_android_tv-0,389,10620
"Philips 55"" 4K Android TV",590,56400,99000,78126,3,4,philips_55_4k_android_tv-1,390,20874
"Philips 55"" 4K Android TV",93,57000,93600,74385,3,5,philips_55_4k_android_tv-2,391,19215
"Philips 55"" 4K Android TV",218,55200,96300,84998,5,1,philips_55_4k_android_tv-3,392,11302
"Philips 55"" 4K Android TV",891,57000,103500,89550,4,2,philips_55_4k_android_tv-4,393,13950
"Philips 55"" 4K Android TV",522,59400,97200,84915,5,3,philips_55_4k_android_tv-5,394,12285
"Philips 55"" 4K Android TV",764,54600,97200,79308,3,2,philips_55_4k_android_tv-6,395,17892
"Philips 55"" 4K Android TV",584,51600,96300,72162,2,2,philips_55_4k_android_tv-7,396,24138
"Philips 55"" 4K Android TV",517,57600,97200,83340,4,4,philips_55_4k_android_tv-8,397,13860
"Philips 55"" 4K Android TV",743,53400,102600,89070,5,1,philips_55_4k_android_tv-9,398,13530
"Philips 55"" 4K Android TV",956,53400,97200,80775,5,5,philips_55_4k_android_tv-10,399,16425
"Philips 55"" 4K Android TV",218,59400,94500,71334,1,1,philips_55_4k_android_tv-11,400,23166
"Philips 55"" 4K Android TV",184,58800,96300,85050,5,2,philips_55_4k_android_tv-12,401,11250
"Philips 55"" 4K Android TV",213,51600,93600,65250,2,5,philips_55_4k_android_tv-13,402,28350
"Philips 55"" 4K Android TV",724,56400,91800,75693,3,3,philips_55_4k_android_tv-14,403,16107
"Philips 55"" 4K Android TV",576,54600,102600,85800,5,4,philips_55_4k_android_tv-15,404,16800
"Philips 55"" 4K Android TV",647,53400,98100,81338,5,5,philips_55_4k_android_tv-16,405,16762
"Philips 55"" 4K Android TV",655,51600,99000,85965,5,1,philips_55_4k_android_tv-17,406,13035
"Philips 55"" 4K Android TV",768,52800,90900,78518,5,3,philips_55_4k_android_tv-18,407,12382
"Philips 55"" 4K Android TV",477,54600,103500,62424,1,4,philips_55_4k_android_tv-19,408,41076
"Philips 55"" 4K Android TV",443,52200,103500,71181,2,4,philips_55_4k_android_tv-20,409,32319
"Philips 55"" 4K Android TV",414,55200,94500,68562,1,1,philips_55_4k_android_tv-21,410,25938
"Philips 55"" 4K Android TV",55,58200,92700,79763,5,5,philips_55_4k_android_tv-22,411,12937
"Philips 55"" 4K Android TV",84,55800,102600,85050,4,5,philips_55_4k_android_tv-23,412,17550
"Philips 55"" 4K Android TV",341,55200,98100,75578,3,5,philips_55_4k_android_tv-24,413,22522
"Philips 55"" 4K Android TV",769,59400,97200,72252,1,1,philips_55_4k_android_tv-25,414,24948
"Panasonic 58"" 4K HDR TV",240,55900,104325,85682,3,1,panasonic_58_4k_hdr_tv-0,415,18643
"Panasonic 58"" 4K HDR TV",741,61100,111150,84123,2,2,panasonic_58_4k_hdr_tv-1,416,27027
"Panasonic 58"" 4K HDR TV",124,55250,108225,74851,2,4,panasonic_58_4k_hdr_tv-2,417,33374
"Panasonic 58"" 4K HDR TV",716,56550,106275,92601,5,1,panasonic_58_4k_hdr_tv-3,418,13674
"Panasonic 58"" 4K HDR TV",611,59150,99450,82524,3,2,panasonic_58_4k_hdr_tv-4,419,16926
"Panasonic 58"" 4K HDR TV",746,64350,109200,88794,3,3,panasonic_58_4k_hdr_tv-5,420,20406
"Panasonic 58"" 4K HDR TV",74,64350,104325,86137,3,3,panasonic_58_4k_hdr_tv-6,421,18188
"Panasonic 58"" 4K HDR TV",952,60450,98475,85167,4,4,panasonic_58_4k_hdr_tv-7,422,13308
"Panasonic 58"" 4K HDR TV",872,56550,107250,80633,3,5,panasonic_58_4k_hdr_tv-8,423,26617
"Panasonic 58"" 4K HDR TV",126,59800,102375,80024,3,5,panasonic_58_4k_hdr_tv-9,424,22351
"Panasonic 58"" 4K HDR TV",781,55250,112125,96485,4,1,panasonic_58_4k_hdr_tv-10,425,15640
"Panasonic 58"" 4K HDR TV",90,57200,105300,77162,2,3,panasonic_58_4k_hdr_tv-11,426,28138
"Panasonic 58"" 4K HDR TV",897,58500,109200,93990,4,2,panasonic_58_4k_hdr_tv-12,427,15210
"Panasonic 58"" 4K HDR TV",819,63050,106275,91147,4,4,panasonic_58_4k_hdr_tv-13,428,15128
"Panasonic 58"" 4K HDR TV",23,60450,107250,81978,2,2,panasonic_58_4k_hdr_tv-14,429,25272
"Panasonic 58"" 4K HDR TV",364,55900,105300,81094,3,4,panasonic_58_4k_hdr_tv-15,430,24206
"Panasonic 58"" 4K HDR TV",228,63700,99450,73710,1,2,panasonic_58_4k_hdr_tv-16,431,25740
"Panasonic 58"" 4K HDR TV",464,55250,109200,80877,3,5,panasonic_58_4k_hdr_tv-17,432,28323
"Panasonic 58"" 4K HDR TV",827,59150,106275,82949,2,1,panasonic_58_4k_hdr_tv-18,433,23326
"Panasonic 58"" 4K HDR TV",40,64350,108225,92869,5,4,panasonic_58_4k_hdr_tv-19,434,15356
"Panasonic 58"" 4K HDR TV",662,59800,103350,71994,1,2,panasonic_58_4k_hdr_tv-20,435,31356
"Panasonic 58"" 4K HDR TV",772,63050,104325,82656,3,5,panasonic_58_4k_hdr_tv-21,436,21669
"Panasonic 58"" 4K HDR TV",417,61750,108225,94283,4,2,panasonic_58_4k_hdr_tv-22,437,13942
"Panasonic 58"" 4K HDR TV",888,57850,109200,95079,4,1,panasonic_58_4k_hdr_tv-23,438,14121
"Panasonic 58"" 4K HDR TV",264,61750,101400,89505,4,2,panasonic_58_4k_hdr_tv-24,439,11895
"Sharp 65"" 4K Aquos TV",297,65800,116550,84578,2,4,sharp_65_4k_aquos_tv-0,440,31972
"Sharp 65"" 4K Aquos TV",993,59500,108150,93555,5,2,sharp_65_4k_aquos_tv-1,441,14595
"Sharp 65"" 4K Aquos TV",448,65800,112350,92799,3,2,sharp_65_4k_aquos_tv-2,442,19551
"Sharp 65"" 4K Aquos TV",839,65100,112350,95813,4,4,sharp_65_4k_aquos_tv-3,443,16537
"Sharp 65"" 4K Aquos TV",175,66500,118650,101702,4,3,sharp_65_4k_aquos_tv-4,444,16948
"Sharp 65"" 4K Aquos TV",473,63700,119700,76020,1,3,sharp_65_4k_aquos_tv-5,445,43680
"Sharp 65"" 4K Aquos TV",785,60200,112350,86797,3,4,sharp_65_4k_aquos_tv-6,446,25553
"Sharp 65"" 4K Aquos TV",691,66500,118650,71715,1,5,sharp_65_4k_aquos_tv-7,447,46935
"Sharp 65"" 4K Aquos TV",751,67200,110250,95183,4,4,sharp_65_4k_aquos_tv-8,448,15067
"Sharp 65"" 4K Aquos TV",903,63700,111300,98210,4,1,sharp_65_4k_aquos_tv-9,449,13090
"Sharp 65"" 4K Aquos TV",759,62300,110250,90111,3,2,sharp_65_4k_aquos_tv-10,450,20139
"Sharp 65"" 4K Aquos TV",607,63000,114450,100302,5,1,sharp_65_4k_aquos_tv-11,451,14148
"Sharp 65"" 4K Aquos TV",361,64400,106050,73563,1,3,sharp_65_4k_aquos_tv-12,452,32487
"Sharp 65"" 4K Aquos TV",407,60900,106050,76251,1,1,sharp_65_4k_aquos_tv-13,453,29799
"Sharp 65"" 4K Aquos TV",439,61600,120750,81711,1,1,sharp_65_4k_aquos_tv-14,454,39039
"Sharp 65"" 4K Aquos TV",617,67200,118650,93183,2,1,sharp_65_4k_aquos_tv-15,455,25467
"Sharp 65"" 4K Aquos TV",122,61600,116550,73689,1,3,sharp_65_4k_aquos_tv-16,456,42861
"Sharp 65"" 4K Aquos TV",911,63700,107100,90825,4,5,sharp_65_4k_aquos_tv-17,457,16275
"Sharp 65"" 4K Aquos TV",166,59500,111300,93170,5,4,sharp_65_4k_aquos_tv-18,458,18130
"Sharp 65"" 4K Aquos TV",91,60200,120750,90778,2,1,sharp_65_4k_aquos_tv-19,459,29972
"Toshiba 43"" HD Smart TV",101,27600,46350,38475,3,2,toshiba_43_hd_smart_tv-0,460,7875
"Toshiba 43"" HD Smart TV",442,26400,45450,36783,3,3,toshiba_43_hd_smart_tv-1,461,8667
"Toshiba 43"" HD Smart TV",834,29700,49050,36860,2,4,toshiba_43_hd_smart_tv-2,462,12190
"Toshiba 43"" HD Smart TV",41,27900,50400,43088,5,3,toshiba_43_hd_smart_tv-3,463,7312
"Toshiba 43"" HD Smart TV",603,28500,50850,40681,3,3,toshiba_43_hd_smart_tv-4,464,10169
"Toshiba 43"" HD Smart TV",986,25500,47700,39930,4,4,toshiba_43_hd_smart_tv-5,465,7770
"Toshiba 43"" HD Smart TV",633,28500,48600,37746,2,2,toshiba_43_hd_smart_tv-6,466,10854
"Toshiba 43"" HD Smart TV",635,25500,49050,27855,1,5,toshiba_43_hd_smart_tv-7,467,21195
"Toshiba 43"" HD Smart TV",536,28200,45450,40275,4,2,toshiba_43_hd_smart_tv-8,468,5175
"Toshiba 43"" HD Smart TV",284,27600,47700,38555,3,3,toshiba_43_hd_smart_tv-9,469,9145
"Toshiba 43"" HD Smart TV",732,28200,45450,38982,5,5,toshiba_43_hd_smart_tv-10,470,6468
"Toshiba 43"" HD Smart TV",346,28500,50400,39669,3,4,toshiba_43_hd_smart_tv-11,471,10731
"Toshiba 43"" HD Smart TV",239,28500,46350,40103,5,4,toshiba_43_hd_smart_tv-12,472,6247
"Toshiba 43"" HD Smart TV",250,25500,48150,39657,4,5,toshiba_43_hd_smart_tv-13,473,8493
"Toshiba 43"" HD Smart TV",652,25500,48150,33201,1,1,toshiba_43_hd_smart_tv-14,474,14949
"Toshiba 43"" HD Smart TV",475,28500,50400,42735,4,4,toshiba_43_hd_smart_tv-15,475,7665
"Toshiba 43"" HD Smart TV",156,27900,45450,38869,5,5,toshiba_43_hd_smart_tv-16,476,6581
"Toshiba 43"" HD Smart TV",813,27300,49050,40677,3,1,toshiba_43_hd_smart_tv-17,477,8373
"Toshiba 43"" HD Smart TV",52,29400,45900,32040,1,4,toshiba_43_hd_smart_tv-18,478,13860
"Toshiba 43"" HD Smart TV",327,25500,45900,27540,1,5,toshiba_43_hd_smart_tv-19,479,18360
"Toshiba 43"" HD Smart TV",596,26400,49950,30168,1,4,toshiba_43_hd_smart_tv-20,480,19782
"Toshiba 43"" HD Smart TV",656,27300,48600,34542,1,1,toshiba_43_hd_smart_tv-21,481,14058
"Toshiba 43"" HD Smart TV",55,27300,47250,41764,4,1,toshiba_43_hd_smart_tv-22,482,5486
"Toshiba 43"" HD Smart TV",355,28200,49950,38205,2,2,toshiba_43_hd_smart_tv-23,483,11745
"Toshiba 43"" HD Smart TV",831,29400,49500,41762,3,1,toshiba_43_hd_smart_tv-24,484,7738
"Toshiba 43"" HD Smart TV",226,25500,49950,37114,3,5,toshiba_43_hd_smart_tv-25,485,12836
"Toshiba 43"" HD Smart TV",187,29100,50850,42694,4,5,toshiba_43_hd_smart_tv-26,486,8156
"Toshiba 43"" HD Smart TV",733,29100,48150,39483,3,3,toshiba_43_hd_smart_tv-27,487,8667
"Toshiba 43"" HD Smart TV",658,27000,45450,39915,5,2,toshiba_43_hd_smart_tv-28,488,5535
Organic Avocado,850,46,79,70,4,1,organic_avocado-0,489,9
Organic Avocado,231,49,86,68,2,1,organic_avocado-1,490,18
Organic Avocado,240,49,86,73,4,5,organic_avocado-2,491,13
Organic Avocado,704,48,76,62,3,5,organic_avocado-3,492,14
Organic Avocado,346,46,79,68,4,4,organic_avocado-4,493,11
Organic Avocado,624,47,79,59,2,4,organic_avocado-5,494,20
Organic Avocado,680,45,81,72,5,1,organic_avocado-6,495,9
Organic Avocado,976,47,81,67,3,2,organic_avocado-7,496,14
Organic Avocado,961,46,75,66,5,3,organic_avocado-8,497,9
