name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk)
"Samsung 75"" QLED 8K TV",559,91000,171000,115000,5,5,"samsung-75""-qled-8k-tv-9",251
"Samsung 75"" QLED 8K TV",913,98000,163500,121250,5,4,"samsung-75""-qled-8k-tv-10",252
"Samsung 75"" QLED 8K TV",743,89000,169500,106250,1,3,"samsung-75""-qled-8k-tv-11",253
"Samsung 75"" QLED 8K TV",32,85000,165000,115000,3,0,"samsung-75""-qled-8k-tv-12",254
"Samsung 75"" QLED 8K TV",518,87000,160500,123750,4,1,"samsung-75""-qled-8k-tv-13",255
"Samsung 75"" QLED 8K TV",86,85000,156000,106250,3,1,"samsung-75""-qled-8k-tv-14",256
"Samsung 75"" QLED 8K TV",307,95000,163500,118750,2,2,"samsung-75""-qled-8k-tv-15",257
"Samsung 75"" QLED 8K TV",787,88000,169500,122500,2,4,"samsung-75""-qled-8k-tv-16",258
"Samsung 75"" QLED 8K TV",685,94000,169500,113750,5,2,"samsung-75""-qled-8k-tv-17",259
"Samsung 75"" QLED 8K TV",871,95000,154500,112500,5,0,"samsung-75""-qled-8k-tv-18",260
"Samsung 75"" QLED 8K TV",987,89000,157500,121250,3,3,"samsung-75""-qled-8k-tv-19",261
"LG 55"" NanoCell 4K TV",74,52800,90750,61188,3,5,"lg-55""-nanocell-4k-tv-0",262
"LG 55"" NanoCell 4K TV",120,46750,86625,58438,5,1,"lg-55""-nanocell-4k-tv-1",263
"LG 55"" NanoCell 4K TV",969,52250,89925,62563,3,5,"lg-55""-nanocell-4k-tv-2",264
"LG 55"" NanoCell 4K TV",402,47300,83325,58438,1,5,"lg-55""-nanocell-4k-tv-3",265
"LG 55"" NanoCell 4K TV",465,52800,90750,62563,4,4,"lg-55""-nanocell-4k-tv-4",266
"LG 55"" NanoCell 4K TV",482,53350,89100,58438,5,5,"lg-55""-nanocell-4k-tv-5",267
"LG 55"" NanoCell 4K TV",659,46750,88275,58438,2,2,"lg-55""-nanocell-4k-tv-6",268
"LG 55"" NanoCell 4K TV",619,46750,94875,67375,1,0,"lg-55""-nanocell-4k-tv-7",269
"LG 55"" NanoCell 4K TV",778,52250,91575,59125,4,4,"lg-55""-nanocell-4k-tv-8",270
"LG 55"" NanoCell 4K TV",716,46750,88275,63938,2,3,"lg-55""-nanocell-4k-tv-9",271
"LG 55"" NanoCell 4K TV",96,50050,86625,61188,4,0,"lg-55""-nanocell-4k-tv-10",272
"LG 55"" NanoCell 4K TV",568,50600,89925,65313,4,0,"lg-55""-nanocell-4k-tv-11",273
"LG 55"" NanoCell 4K TV",304,47850,92400,62563,5,2,"lg-55""-nanocell-4k-tv-12",274
"LG 55"" NanoCell 4K TV",45,48400,84150,66000,1,3,"lg-55""-nanocell-4k-tv-13",275
"LG 55"" NanoCell 4K TV",226,51150,93225,66000,3,3,"lg-55""-nanocell-4k-tv-14",276
"LG 55"" NanoCell 4K TV",862,54450,91575,66000,4,0,"lg-55""-nanocell-4k-tv-15",277
"LG 55"" NanoCell 4K TV",792,53900,93225,67375,1,2,"lg-55""-nanocell-4k-tv-16",278
"LG 55"" NanoCell 4K TV",571,52250,92400,61188,1,0,"lg-55""-nanocell-4k-tv-17",279
"LG 55"" NanoCell 4K TV",535,46750,83325,65313,1,4,"lg-55""-nanocell-4k-tv-18",280
"LG 55"" NanoCell 4K TV",182,51700,94050,60500,4,4,"lg-55""-nanocell-4k-tv-19",281
"LG 55"" NanoCell 4K TV",556,52800,84150,66000,5,2,"lg-55""-nanocell-4k-tv-20",282
"LG 55"" NanoCell 4K TV",412,47300,91575,67375,3,2,"lg-55""-nanocell-4k-tv-21",283
"LG 55"" NanoCell 4K TV",577,51150,86625,59125,2,5,"lg-55""-nanocell-4k-tv-22",284
"LG 55"" NanoCell 4K TV",412,48950,94875,68063,5,5,"lg-55""-nanocell-4k-tv-23",285
"LG 55"" NanoCell 4K TV",42,51150,88275,66000,5,3,"lg-55""-nanocell-4k-tv-24",286
"LG 55"" NanoCell 4K TV",822,51150,85800,61875,1,0,"lg-55""-nanocell-4k-tv-25",287
"Sony 65"" 4K HDR Android TV",325,67900,111300,81375,1,0,"sony-65""-4k-hdr-android-tv-0",288
"Sony 65"" 4K HDR Android TV",800,67200,106050,83125,2,2,"sony-65""-4k-hdr-android-tv-1",289
"Sony 65"" 4K HDR Android TV",218,67900,114450,82250,2,3,"sony-65""-4k-hdr-android-tv-2",290
"Sony 65"" 4K HDR Android TV",544,69300,110250,74375,4,4,"sony-65""-4k-hdr-android-tv-3",291
"Sony 65"" 4K HDR Android TV",399,63700,113400,78750,4,3,"sony-65""-4k-hdr-android-tv-4",292
"Sony 65"" 4K HDR Android TV",920,63700,115500,79625,5,4,"sony-65""-4k-hdr-android-tv-5",293
"Sony 65"" 4K HDR Android TV",385,63700,109200,82250,5,0,"sony-65""-4k-hdr-android-tv-6",294
"Sony 65"" 4K HDR Android TV",428,69300,108150,75250,2,5,"sony-65""-4k-hdr-android-tv-7",295
"Sony 65"" 4K HDR Android TV",420,62300,118650,85750,1,0,"sony-65""-4k-hdr-android-tv-8",296
"Sony 65"" 4K HDR Android TV",915,67900,106050,82250,5,4,"sony-65""-4k-hdr-android-tv-9",297
"Sony 65"" 4K HDR Android TV",447,67900,113400,81375,4,2,"sony-65""-4k-hdr-android-tv-10",298
"Sony 65"" 4K HDR Android TV",584,69300,115500,81375,4,0,"sony-65""-4k-hdr-android-tv-11",299
"Sony 65"" 4K HDR Android TV",929,63700,110250,86625,3,0,"sony-65""-4k-hdr-android-tv-12",300
"Sony 65"" 4K HDR Android TV",571,59500,108150,85750,5,2,"sony-65""-4k-hdr-android-tv-13",301
"Sony 65"" 4K HDR Android TV",790,69300,113400,74375,4,1,"sony-65""-4k-hdr-android-tv-14",302
"Sony 65"" 4K HDR Android TV",763,63700,114450,78750,2,3,"sony-65""-4k-hdr-android-tv-15",303
"Sony 65"" 4K HDR Android TV",310,60900,117600,79625,5,1,"sony-65""-4k-hdr-android-tv-16",304
"Sony 65"" 4K HDR Android TV",691,67200,115500,78750,5,0,"sony-65""-4k-hdr-android-tv-17",305
"Sony 65"" 4K HDR Android TV",765,66500,110250,78750,1,5,"sony-65""-4k-hdr-android-tv-18",306
"Sony 65"" 4K HDR Android TV",49,67900,109200,74375,2,1,"sony-65""-4k-hdr-android-tv-19",307
"Sony 65"" 4K HDR Android TV",233,66500,115500,81375,3,3,"sony-65""-4k-hdr-android-tv-20",308
"Sony 65"" 4K HDR Android TV",921,63000,115500,83125,3,4,"sony-65""-4k-hdr-android-tv-21",309
"Sony 65"" 4K HDR Android TV",642,59500,114450,86625,4,2,"sony-65""-4k-hdr-android-tv-22",310
"Sony 65"" 4K HDR Android TV",988,60200,115500,74375,5,5,"sony-65""-4k-hdr-android-tv-23",311
"Sony 65"" 4K HDR Android TV",901,67900,120750,81375,1,3,"sony-65""-4k-hdr-android-tv-24",312
"Sony 65"" 4K HDR Android TV",284,60200,120750,79625,2,3,"sony-65""-4k-hdr-android-tv-25",313
"Sony 65"" 4K HDR Android TV",954,63000,111300,76125,5,2,"sony-65""-4k-hdr-android-tv-26",314
"Sony 65"" 4K HDR Android TV",208,59500,112350,80500,1,4,"sony-65""-4k-hdr-android-tv-27",315
"Sony 65"" 4K HDR Android TV",40,59500,117600,80500,3,4,"sony-65""-4k-hdr-android-tv-28",316
"Sony 65"" 4K HDR Android TV",659,69300,109200,78750,5,3,"sony-65""-4k-hdr-android-tv-29",317
"TCL 55"" QLED 4K Android TV",480,73500,117000,89063,2,1,"tcl-55""-qled-4k-android-tv-0",318
"TCL 55"" QLED 4K Android TV",872,63750,117000,81563,4,3,"tcl-55""-qled-4k-android-tv-1",319
"TCL 55"" QLED 4K Android TV",75,69000,117000,90938,4,2,"tcl-55""-qled-4k-android-tv-2",320
"TCL 55"" QLED 4K Android TV",898,72000,119250,91875,5,4,"tcl-55""-qled-4k-android-tv-3",321
"TCL 55"" QLED 4K Android TV",543,67500,121500,83438,3,5,"tcl-55""-qled-4k-android-tv-4",322
"TCL 55"" QLED 4K Android TV",685,74250,118125,83438,5,2,"tcl-55""-qled-4k-android-tv-5",323
"TCL 55"" QLED 4K Android TV",510,73500,124875,90000,2,4,"tcl-55""-qled-4k-android-tv-6",324
"TCL 55"" QLED 4K Android TV",747,65250,122625,81563,1,4,"tcl-55""-qled-4k-android-tv-7",325
"TCL 55"" QLED 4K Android TV",704,72000,126000,81563,2,0,"tcl-55""-qled-4k-android-tv-8",326
"TCL 55"" QLED 4K Android TV",559,68250,113625,87188,5,3,"tcl-55""-qled-4k-android-tv-9",327
"TCL 55"" QLED 4K Android TV",365,74250,114750,90000,4,2,"tcl-55""-qled-4k-android-tv-10",328
"TCL 55"" QLED 4K Android TV",747,68250,117000,90000,5,4,"tcl-55""-qled-4k-android-tv-11",329
"TCL 55"" QLED 4K Android TV",752,71250,113625,84375,2,0,"tcl-55""-qled-4k-android-tv-12",330
"TCL 55"" QLED 4K Android TV",475,74250,128250,79688,1,0,"tcl-55""-qled-4k-android-tv-13",331
"TCL 55"" QLED 4K Android TV",327,73500,124875,80625,2,1,"tcl-55""-qled-4k-android-tv-14",332
"TCL 55"" QLED 4K Android TV",407,74250,114750,90938,2,3,"tcl-55""-qled-4k-android-tv-15",333
"TCL 55"" QLED 4K Android TV",136,68250,118125,86250,1,2,"tcl-55""-qled-4k-android-tv-16",334
"TCL 55"" QLED 4K Android TV",846,74250,113625,81563,5,3,"tcl-55""-qled-4k-android-tv-17",335
"TCL 55"" QLED 4K Android TV",694,68250,126000,86250,5,5,"tcl-55""-qled-4k-android-tv-18",336
"TCL 55"" QLED 4K Android TV",817,68250,114750,90000,3,0,"tcl-55""-qled-4k-android-tv-19",337
"TCL 55"" QLED 4K Android TV",708,65250,122625,83438,3,3,"tcl-55""-qled-4k-android-tv-20",338
"TCL 55"" QLED 4K Android TV",854,72750,123750,92813,5,3,"tcl-55""-qled-4k-android-tv-21",339
"TCL 55"" QLED 4K Android TV",401,69750,114750,92813,5,0,"tcl-55""-qled-4k-android-tv-22",340
"TCL 55"" QLED 4K Android TV",511,63750,118125,88125,2,3,"tcl-55""-qled-4k-android-tv-23",341
"TCL 55"" QLED 4K Android TV",599,72750,115875,85313,1,0,"tcl-55""-qled-4k-android-tv-24",342
"TCL 55"" QLED 4K Android TV",688,64500,126000,92813,1,2,"tcl-55""-qled-4k-android-tv-25",343
"TCL 55"" QLED 4K Android TV",890,64500,124875,88125,1,5,"tcl-55""-qled-4k-android-tv-26",344
"TCL 55"" QLED 4K Android TV",365,72000,114750,86250,4,4,"tcl-55""-qled-4k-android-tv-27",345
"TCL 55"" QLED 4K Android TV",415,72750,127125,84375,5,1,"tcl-55""-qled-4k-android-tv-28",346
"Vizio 65"" P-Series Quantum TV",623,79200,121200,89000,2,4,"vizio-65""-p-series-quantum-tv-0",347
"Vizio 65"" P-Series Quantum TV",151,70400,138000,87000,4,0,"vizio-65""-p-series-quantum-tv-1",348
"Vizio 65"" P-Series Quantum TV",414,79200,124800,92000,2,1,"vizio-65""-p-series-quantum-tv-2",349
"Vizio 65"" P-Series Quantum TV",879,72800,132000,90000,4,2,"vizio-65""-p-series-quantum-tv-3",350
"Vizio 65"" P-Series Quantum TV",734,73600,136800,95000,1,0,"vizio-65""-p-series-quantum-tv-4",351
"Vizio 65"" P-Series Quantum TV",42,75200,135600,90000,2,1,"vizio-65""-p-series-quantum-tv-5",352
"Vizio 65"" P-Series Quantum TV",468,71200,134400,86000,2,1,"vizio-65""-p-series-quantum-tv-6",353
"Vizio 65"" P-Series Quantum TV",699,71200,121200,97000,2,3,"vizio-65""-p-series-quantum-tv-7",354
"Vizio 65"" P-Series Quantum TV",831,71200,138000,96000,4,1,"vizio-65""-p-series-quantum-tv-8",355
"Vizio 65"" P-Series Quantum TV",984,73600,123600,98000,1,1,"vizio-65""-p-series-quantum-tv-9",356
"Vizio 65"" P-Series Quantum TV",504,70400,121200,92000,4,5,"vizio-65""-p-series-quantum-tv-10",357
"Vizio 65"" P-Series Quantum TV",480,68800,138000,99000,1,2,"vizio-65""-p-series-quantum-tv-11",358
"Vizio 65"" P-Series Quantum TV",840,70400,123600,85000,4,0,"vizio-65""-p-series-quantum-tv-12",359
"Vizio 65"" P-Series Quantum TV",384,73600,123600,89000,4,2,"vizio-65""-p-series-quantum-tv-13",360
"Vizio 65"" P-Series Quantum TV",412,69600,128400,91000,2,3,"vizio-65""-p-series-quantum-tv-14",361
"Vizio 65"" P-Series Quantum TV",371,73600,133200,90000,4,5,"vizio-65""-p-series-quantum-tv-15",362
"Vizio 65"" P-Series Quantum TV",237,74400,132000,89000,2,5,"vizio-65""-p-series-quantum-tv-16",363
"Vizio 65"" P-Series Quantum TV",979,79200,122400,91000,2,3,"vizio-65""-p-series-quantum-tv-17",364
"Vizio 65"" P-Series Quantum TV",21,71200,122400,93000,3,1,"vizio-65""-p-series-quantum-tv-18",365
"Vizio 65"" P-Series Quantum TV",211,75200,128400,99000,3,5,"vizio-65""-p-series-quantum-tv-19",366
"Vizio 65"" P-Series Quantum TV",21,76000,122400,93000,5,0,"vizio-65""-p-series-quantum-tv-20",367
"Vizio 65"" P-Series Quantum TV",870,79200,123600,94000,2,3,"vizio-65""-p-series-quantum-tv-21",368
"Vizio 65"" P-Series Quantum TV",856,75200,123600,89000,2,5,"vizio-65""-p-series-quantum-tv-22",369
"Vizio 65"" P-Series Quantum TV",987,68000,122400,94000,4,4,"vizio-65""-p-series-quantum-tv-23",370
"Vizio 65"" P-Series Quantum TV",659,76000,129600,94000,3,0,"vizio-65""-p-series-quantum-tv-24",371
"Vizio 65"" P-Series Quantum TV",312,69600,127200,95000,4,3,"vizio-65""-p-series-quantum-tv-25",372
"Hisense 50"" 4K Roku TV",839,38800,66000,45000,5,4,"hisense-50""-4k-roku-tv-0",373
"Hisense 50"" 4K Roku TV",740,39200,63600,44500,5,0,"hisense-50""-4k-roku-tv-1",374
"Hisense 50"" 4K Roku TV",410,35200,67200,43000,4,5,"hisense-50""-4k-roku-tv-2",375
"Hisense 50"" 4K Roku TV",449,38800,66000,47500,2,0,"hisense-50""-4k-roku-tv-3",376
"Hisense 50"" 4K Roku TV",32,38000,60600,48000,5,0,"hisense-50""-4k-roku-tv-4",377
"Hisense 50"" 4K Roku TV",844,37200,65400,49500,5,4,"hisense-50""-4k-roku-tv-5",378
"Hisense 50"" 4K Roku TV",580,38400,64800,46000,1,1,"hisense-50""-4k-roku-tv-6",379
"Hisense 50"" 4K Roku TV",706,34000,69000,48500,2,4,"hisense-50""-4k-roku-tv-7",380
"Hisense 50"" 4K Roku TV",568,38800,63000,44500,3,3,"hisense-50""-4k-roku-tv-8",381
"Hisense 50"" 4K Roku TV",666,35200,63000,48500,1,1,"hisense-50""-4k-roku-tv-9",382
"Hisense 50"" 4K Roku TV",991,34400,67200,45500,5,5,"hisense-50""-4k-roku-tv-10",383
"Hisense 50"" 4K Roku TV",313,38000,64800,44000,1,4,"hisense-50""-4k-roku-tv-11",384
"Hisense 50"" 4K Roku TV",498,36400,60600,48500,1,5,"hisense-50""-4k-roku-tv-12",385
"Hisense 50"" 4K Roku TV",470,37200,64200,45000,4,4,"hisense-50""-4k-roku-tv-13",386
"Hisense 50"" 4K Roku TV",922,38400,62400,47500,5,0,"hisense-50""-4k-roku-tv-14",387
"Hisense 50"" 4K Roku TV",715,36400,66600,48500,4,4,"hisense-50""-4k-roku-tv-15",388
"Hisense 50"" 4K Roku TV",587,37200,66000,43500,1,4,"hisense-50""-4k-roku-tv-16",389
"Hisense 50"" 4K Roku TV",49,38000,67800,46500,5,2,"hisense-50""-4k-roku-tv-17",390
"Hisense 50"" 4K Roku TV",390,36800,61200,49000,4,2,"hisense-50""-4k-roku-tv-18",391
"Hisense 50"" 4K Roku TV",927,39200,61200,48000,5,5,"hisense-50""-4k-roku-tv-19",392
"Hisense 50"" 4K Roku TV",194,38800,63000,48500,5,0,"hisense-50""-4k-roku-tv-20",393
"Hisense 50"" 4K Roku TV",988,35600,67200,46500,5,5,"hisense-50""-4k-roku-tv-21",394
"Hisense 50"" 4K Roku TV",327,35200,62400,46000,2,2,"hisense-50""-4k-roku-tv-22",395
"Hisense 50"" 4K Roku TV",126,38000,67200,49500,1,1,"hisense-50""-4k-roku-tv-23",396
"Hisense 50"" 4K Roku TV",255,36400,61800,43000,3,2,"hisense-50""-4k-roku-tv-24",397
"Hisense 50"" 4K Roku TV",790,34400,61800,48000,3,4,"hisense-50""-4k-roku-tv-25",398
"Hisense 50"" 4K Roku TV",853,35600,67200,43500,1,5,"hisense-50""-4k-roku-tv-26",399
"Philips 55"" 4K Android TV",640,51000,98100,67500,3,3,"philips-55""-4k-android-tv-0",400
"Philips 55"" 4K Android TV",294,59400,98100,73500,3,0,"philips-55""-4k-android-tv-1",401
"Philips 55"" 4K Android TV",491,53400,101700,72750,1,2,"philips-55""-4k-android-tv-2",402
"Philips 55"" 4K Android TV",915,58800,90900,66000,3,0,"philips-55""-4k-android-tv-3",403
"Philips 55"" 4K Android TV",425,55800,99000,67500,3,2,"philips-55""-4k-android-tv-4",404
"Philips 55"" 4K Android TV",647,54000,102600,71250,4,3,"philips-55""-4k-android-tv-5",405
"Philips 55"" 4K Android TV",828,53400,94500,74250,1,4,"philips-55""-4k-android-tv-6",406
"Philips 55"" 4K Android TV",389,52200,90900,74250,3,5,"philips-55""-4k-android-tv-7",407
"Philips 55"" 4K Android TV",626,52200,98100,74250,3,3,"philips-55""-4k-android-tv-8",408
"Philips 55"" 4K Android TV",798,56400,97200,68250,4,2,"philips-55""-4k-android-tv-9",409
"Philips 55"" 4K Android TV",304,58200,98100,71250,4,1,"philips-55""-4k-android-tv-10",410
"Philips 55"" 4K Android TV",104,51600,96300,72000,3,3,"philips-55""-4k-android-tv-11",411
"Philips 55"" 4K Android TV",224,53400,92700,71250,1,5,"philips-55""-4k-android-tv-12",412
"Philips 55"" 4K Android TV",829,54000,103500,66000,1,0,"philips-55""-4k-android-tv-13",413
"Philips 55"" 4K Android TV",377,51000,91800,72000,3,4,"philips-55""-4k-android-tv-14",414
"Philips 55"" 4K Android TV",220,55800,97200,69750,4,4,"philips-55""-4k-android-tv-15",415
"Philips 55"" 4K Android TV",620,57000,95400,65250,1,0,"philips-55""-4k-android-tv-16",416
"Philips 55"" 4K Android TV",642,51600,92700,63750,1,5,"philips-55""-4k-android-tv-17",417
"Philips 55"" 4K Android TV",433,57600,96300,72000,2,0,"philips-55""-4k-android-tv-18",418
"Philips 55"" 4K Android TV",840,55200,94500,72750,3,2,"philips-55""-4k-android-tv-19",419
"Philips 55"" 4K Android TV",89,59400,100800,71250,5,2,"philips-55""-4k-android-tv-20",420
"Philips 55"" 4K Android TV",101,53400,99900,68250,4,1,"philips-55""-4k-android-tv-21",421
"Panasonic 58"" 4K HDR TV",654,58500,109200,78813,1,2,"panasonic-58""-4k-hdr-tv-0",422
"Panasonic 58"" 4K HDR TV",194,59800,106275,73938,1,0,"panasonic-58""-4k-hdr-tv-1",423
"Panasonic 58"" 4K HDR TV",594,57200,103350,79625,2,0,"panasonic-58""-4k-hdr-tv-2",424
"Panasonic 58"" 4K HDR TV",339,59150,111150,72313,2,2,"panasonic-58""-4k-hdr-tv-3",425
"Panasonic 58"" 4K HDR TV",496,58500,104325,73125,1,3,"panasonic-58""-4k-hdr-tv-4",426
"Panasonic 58"" 4K HDR TV",545,56550,110175,80438,4,2,"panasonic-58""-4k-hdr-tv-5",427
"Panasonic 58"" 4K HDR TV",89,61750,112125,70688,4,1,"panasonic-58""-4k-hdr-tv-6",428
"Panasonic 58"" 4K HDR TV",344,64350,100425,78813,2,0,"panasonic-58""-4k-hdr-tv-7",429
"Panasonic 58"" 4K HDR TV",845,62400,104325,80438,3,3,"panasonic-58""-4k-hdr-tv-8",430
"Panasonic 58"" 4K HDR TV",238,59150,110175,78000,1,2,"panasonic-58""-4k-hdr-tv-9",431
"Panasonic 58"" 4K HDR TV",873,59150,111150,80438,1,0,"panasonic-58""-4k-hdr-tv-10",432
"Panasonic 58"" 4K HDR TV",762,56550,110175,70688,1,2,"panasonic-58""-4k-hdr-tv-11",433
"Panasonic 58"" 4K HDR TV",822,61100,101400,79625,1,4,"panasonic-58""-4k-hdr-tv-12",434
"Panasonic 58"" 4K HDR TV",670,59150,104325,75563,2,0,"panasonic-58""-4k-hdr-tv-13",435
"Panasonic 58"" 4K HDR TV",612,59150,107250,72313,1,1,"panasonic-58""-4k-hdr-tv-14",436
"Panasonic 58"" 4K HDR TV",885,59800,109200,74750,5,3,"panasonic-58""-4k-hdr-tv-15",437
"Panasonic 58"" 4K HDR TV",598,61750,110175,73125,5,1,"panasonic-58""-4k-hdr-tv-16",438
"Panasonic 58"" 4K HDR TV",401,59800,111150,70688,1,5,"panasonic-58""-4k-hdr-tv-17",439
"Panasonic 58"" 4K HDR TV",494,55250,107250,75563,4,2,"panasonic-58""-4k-hdr-tv-18",440
"Panasonic 58"" 4K HDR TV",312,57200,105300,78000,2,5,"panasonic-58""-4k-hdr-tv-19",441
"Panasonic 58"" 4K HDR TV",429,57850,98475,75563,4,2,"panasonic-58""-4k-hdr-tv-20",442
"Panasonic 58"" 4K HDR TV",925,60450,100425,78000,2,3,"panasonic-58""-4k-hdr-tv-21",443
"Panasonic 58"" 4K HDR TV",785,55900,102375,70688,2,5,"panasonic-58""-4k-hdr-tv-22",444
"Panasonic 58"" 4K HDR TV",105,55250,105300,69063,4,3,"panasonic-58""-4k-hdr-tv-23",445
"Panasonic 58"" 4K HDR TV",559,64350,100425,79625,2,3,"panasonic-58""-4k-hdr-tv-24",446
"Panasonic 58"" 4K HDR TV",803,56550,111150,79625,1,5,"panasonic-58""-4k-hdr-tv-25",447
"Panasonic 58"" 4K HDR TV",155,59800,110175,78813,1,0,"panasonic-58""-4k-hdr-tv-26",448
"Panasonic 58"" 4K HDR TV",162,59150,101400,70688,5,5,"panasonic-58""-4k-hdr-tv-27",449
"Panasonic 58"" 4K HDR TV",901,61750,98475,78813,1,5,"panasonic-58""-4k-hdr-tv-28",450
"Panasonic 58"" 4K HDR TV",790,60450,107250,69063,3,3,"panasonic-58""-4k-hdr-tv-29",451
"Sharp 65"" 4K Aquos TV",350,63700,106050,76125,1,2,"sharp-65""-4k-aquos-tv-0",452
"Sharp 65"" 4K Aquos TV",240,60900,113400,83125,1,1,"sharp-65""-4k-aquos-tv-1",453
"Sharp 65"" 4K Aquos TV",935,65100,111300,86625,5,3,"sharp-65""-4k-aquos-tv-2",454
"Sharp 65"" 4K Aquos TV",320,66500,119700,78750,3,0,"sharp-65""-4k-aquos-tv-3",455
"Sharp 65"" 4K Aquos TV",408,65800,116550,77875,5,2,"sharp-65""-4k-aquos-tv-4",456
"Sharp 65"" 4K Aquos TV",254,59500,109200,77000,4,5,"sharp-65""-4k-aquos-tv-5",457
"Sharp 65"" 4K Aquos TV",325,63000,112350,80500,1,0,"sharp-65""-4k-aquos-tv-6",458
"Sharp 65"" 4K Aquos TV",312,60200,106050,76125,1,2,"sharp-65""-4k-aquos-tv-7",459
"Sharp 65"" 4K Aquos TV",137,67200,109200,76125,5,4,"sharp-65""-4k-aquos-tv-8",460
"Sharp 65"" 4K Aquos TV",739,69300,118650,84000,5,2,"sharp-65""-4k-aquos-tv-9",461
"Sharp 65"" 4K Aquos TV",729,67900,120750,76125,2,0,"sharp-65""-4k-aquos-tv-10",462
"Sharp 65"" 4K Aquos TV",892,67900,111300,84875,2,2,"sharp-65""-4k-aquos-tv-11",463
"Sharp 65"" 4K Aquos TV",83,69300,113400,77000,5,4,"sharp-65""-4k-aquos-tv-12",464
"Sharp 65"" 4K Aquos TV",834,61600,117600,79625,3,2,"sharp-65""-4k-aquos-tv-13",465
"Sharp 65"" 4K Aquos TV",456,62300,107100,74375,3,3,"sharp-65""-4k-aquos-tv-14",466
"Sharp 65"" 4K Aquos TV",749,67900,112350,75250,4,2,"sharp-65""-4k-aquos-tv-15",467
"Sharp 65"" 4K Aquos TV",675,63700,120750,86625,2,4,"sharp-65""-4k-aquos-tv-16",468
"Sharp 65"" 4K Aquos TV",251,62300,111300,81375,1,3,"sharp-65""-4k-aquos-tv-17",469
"Sharp 65"" 4K Aquos TV",209,63000,107100,74375,1,2,"sharp-65""-4k-aquos-tv-18",470
"Sharp 65"" 4K Aquos TV",418,68600,106050,78750,1,3,"sharp-65""-4k-aquos-tv-19",471
"Sharp 65"" 4K Aquos TV",665,60200,111300,86625,3,5,"sharp-65""-4k-aquos-tv-20",472
"Sharp 65"" 4K Aquos TV",332,67200,118650,78750,2,1,"sharp-65""-4k-aquos-tv-21",473
"Sharp 65"" 4K Aquos TV",870,63000,117600,78750,5,3,"sharp-65""-4k-aquos-tv-22",474
"Sharp 65"" 4K Aquos TV",151,60900,120750,77875,5,4,"sharp-65""-4k-aquos-tv-23",475
"Sharp 65"" 4K Aquos TV",411,63000,109200,79625,1,5,"sharp-65""-4k-aquos-tv-24",476
"Sharp 65"" 4K Aquos TV",575,66500,106050,74375,1,0,"sharp-65""-4k-aquos-tv-25",477
"Sharp 65"" 4K Aquos TV",811,60200,120750,77000,4,3,"sharp-65""-4k-aquos-tv-26",478
"Sharp 65"" 4K Aquos TV",219,65800,118650,75250,4,1,"sharp-65""-4k-aquos-tv-27",479
"Sharp 65"" 4K Aquos TV",209,62300,114450,82250,3,3,"sharp-65""-4k-aquos-tv-28",480
"Sharp 65"" 4K Aquos TV",291,60900,112350,84875,5,0,"sharp-65""-4k-aquos-tv-29",481
"Toshiba 43"" HD Smart TV",203,29400,50400,34125,1,5,"toshiba-43""-hd-smart-tv-0",482
"Toshiba 43"" HD Smart TV",489,25500,47250,36375,5,5,"toshiba-43""-hd-smart-tv-1",483
"Toshiba 43"" HD Smart TV",494,25500,48600,33000,2,1,"toshiba-43""-hd-smart-tv-2",484
"Toshiba 43"" HD Smart TV",663,29400,49950,36375,5,3,"toshiba-43""-hd-smart-tv-3",485
"Toshiba 43"" HD Smart TV",563,29400,48600,34500,5,2,"toshiba-43""-hd-smart-tv-4",486
"Toshiba 43"" HD Smart TV",610,27000,48600,34875,5,1,"toshiba-43""-hd-smart-tv-5",487
"Toshiba 43"" HD Smart TV",354,28200,49050,33375,5,5,"toshiba-43""-hd-smart-tv-6",488
"Toshiba 43"" HD Smart TV",608,29700,48600,33750,4,2,"toshiba-43""-hd-smart-tv-7",489
"Toshiba 43"" HD Smart TV",47,28500,46350,37125,2,0,"toshiba-43""-hd-smart-tv-8",490
"Toshiba 43"" HD Smart TV",328,29400,47700,33000,4,0,"toshiba-43""-hd-smart-tv-9",491
"Toshiba 43"" HD Smart TV",911,28500,48150,36750,3,4,"toshiba-43""-hd-smart-tv-10",492
"Toshiba 43"" HD Smart TV",47,25500,51300,35250,5,0,"toshiba-43""-hd-smart-tv-11",493
"Toshiba 43"" HD Smart TV",518,25800,45900,33000,4,1,"toshiba-43""-hd-smart-tv-12",494
"Toshiba 43"" HD Smart TV",201,28500,49050,33750,3,5,"toshiba-43""-hd-smart-tv-13",495
"Toshiba 43"" HD Smart TV",694,28200,51750,33000,1,4,"toshiba-43""-hd-smart-tv-14",496
"Toshiba 43"" HD Smart TV",788,29400,49950,37125,1,3,"toshiba-43""-hd-smart-tv-15",497
"Toshiba 43"" HD Smart TV",993,28800,51300,34125,3,3,"toshiba-43""-hd-smart-tv-16",498
"Toshiba 43"" HD Smart TV",186,27300,45900,36750,3,2,"toshiba-43""-hd-smart-tv-17",499
"Toshiba 43"" HD Smart TV",154,29400,48600,33750,1,3,"toshiba-43""-hd-smart-tv-18",500
"Toshiba 43"" HD Smart TV",880,27600,46350,35625,2,5,"toshiba-43""-hd-smart-tv-19",501
